task: 4461,1936 | cost: 47.277850502723595
task: 1306,5107,910,1030,3520,4445,3417,2386 | cost: 788.8257779995911
task: 2042,4761,3490,2328,4153 | cost: 807.503613501467
task: 1874,1099,751,4860,2430 | cost: 1306.351129500399
task: 4028,2952,4861,59,2250,2494,662 | cost: 2359.061193499656
task: 1394,3276,3433,4462,3764,168,3970,1922,3053,2671,4781,2285,1741,702,1006 | cost: 3534.570279000036
task: 172 | cost: 113.76294750152738
task: 4801 | cost: 6.316974002402276
task: 3603,1850,1186,3227,4819,2757,4606,4739,2479,4542,862,2956,4729 | cost: 1494.1144455005997
task: 2575,2971,3934,406,4227 | cost: 652.4526055000024
task: 3651,1218,850,1427,4368,2209,3281,2764,4421,2384,3672,4330,2441,5076,1357 | cost: 1179.561733501032
task: 4198 | cost: 70.05268549983157
task: 3651,4483,2474,4173,4089,2677,1627,1740,2081,4112,1745,4209,4672 | cost: 3798.894632000156
task: 4474,2225,409,4995,3292,5126,4723 | cost: 907.534260997636
task: 1159,3456,4457,1555,534,2998,2302 | cost: 4140.563266500976
task: 4141,4589,4841,593,890,4704,3153,2064,3473,2433,3828,4300,863,2271,3939 | cost: 2108.3259285005624
task: 3958,4395,4225,1853,4189,1697,1105,664,2560,3479,930,1372,46 | cost: 1343.115363000834
task: 1915,1778,1389,3522 | cost: 1155.4621145005513
task: 2745,714,3793,4865,2714,688,1263,4124,4012,4330 | cost: 3933.363942502183
task: 2674,4448,3608,3951,1788,1211,3335,2895,4320,4355,1183 | cost: 1601.276699497248
task: 4861,213,3735,3648,4110,3124,4983,1094,2994,2884,3704,1105,2883,1519 | cost: 1652.2273305017734
task: 4087,5042,3454,3451,2333,1055,4934,576 | cost: 1678.9739570012898
task: 2594,1228,1943,3999,3222,4940,2753,326 | cost: 435.14492199756205
task: 3236,1487,1837,4276,235,3923,2248,3959,4387 | cost: 1175.8868475044437
task: 3218 | cost: 6.162177000078373
task: 1290,1610,4997,550,4553,3466,4773,4941,2271,2658,3236 | cost: 1020.8402770003886
task: 2321,2954,3304,641,667,5113,4128,2917,2803 | cost: 1584.8770105003496
task: 1892,3260,4538,3741,4170,4579,635,1471,2977 | cost: 2585.670905500592
task: 101,554,4415,89,339,2158,516,1373,4584 | cost: 2648.1192149985873
task: 2977,3495,4721,4333,3123,1582,2871,3269,4102,5005,2569,2876,2570 | cost: 4280.605806499807
task: 3050,2294 | cost: 14.082062003581086
task: 1913,1077,3132,931,1789,4251 | cost: 1159.250634500495
task: 1749,5109,3165,3249,3163,3699,2999,156,4954 | cost: 492.2908249973261
task: 2229,2992,3785,5077,3197,4718,2528,4034,3905,2247 | cost: 564.466915999219
task: 3662,2710,2807,459,1755,3226,79,3453 | cost: 2372.7186664982582
task: 3838,3640,5098,2930,2347,3178,4087,4177,4454,3643,30 | cost: 1635.7877459959127
task: 2588,4393,702,2219,3353,2512,3713,2156,1813,3360,2565 | cost: 1857.5157580016821
task: 1146,2839,3526,1920,535,1986,2677,3950,4740,1067 | cost: 849.0411774982931
task: 177,4564,2436,4121,1663,1825 | cost: 1207.5997960018867
task: 3475,1544,4904,2794,2088,46,3399,1826,3230,726,4301 | cost: 4170.5147700013185
task: 3244,1689,4894,865,3132 | cost: 320.8222100001876
task: 3814,1610,4452,1499,1250,2973,2758,3383 | cost: 242.13358599808998
task: 3447 | cost: 698.0846875012503
task: 1836 | cost: 158.4881340022548
task: 3558 | cost: 339.09334000054514
task: 5125,1556,3283,150 | cost: 2026.071870499436
task: 2665,1924,5092,4864,4702,4641,3914,3857,490,1372,4353,3456,1122,786 | cost: 968.8599780020013
task: 2037,1536,1768,2981,1804,4075,46,2108,1706,3798 | cost: 813.3512425010849
task: 513,97 | cost: 128.00236849943758
task: 944,3431,4875,749,3545,2831,3610,1043,2725,3556,1498 | cost: 5135.035580002295
task: 4305,518,3221,646,443,3249,3045,676 | cost: 455.1014214994211
task: 2391,4675,2042,3160,666,4882,1885,1815 | cost: 683.6188199995377
task: 2751,4202,3753,1737,4036,2098 | cost: 712.7541299996665
task: 3650,2698,1168,2195 | cost: 111.72370300118928
task: 2238,2172,3416,4839,4530,3137,3519,2969,1437,2763,4072 | cost: 852.0324770033767
task: 1671,1037,3816,4234 | cost: 141.8038069969043
task: 2779,1769,3367,2043,4908,1149,5005 | cost: 923.1602984982601
task: 927,4337,3347,4993,4948,712,2557,2607 | cost: 3647.3976484958257
task: 2635 | cost: 161.2954885022191
task: 3620,4376,902,4244,2321,3054,4929,2499,141,3436,3994 | cost: 2008.0932150012814
task: 3434,3136,3085,4216,4035,1957,1852,1888 | cost: 678.7843100028113
task: 3869,4915,4714,3237,480,2841,4502,2516,4723,3141,3028,2033,2136,3798,1989 | cost: 1014.0928600048937
task: 175,1770,4816,3591,4083,3197,4643,4886,2458,4901 | cost: 1620.6910389992117
task: 2470,1851,4967,3428,3801,1626,3324,2796,3374,2213 | cost: 1106.7475575000572
task: 4039,3513,2012,204,3746 | cost: 927.2943985015445
task: 3637,136,1495,3509,3243,4645,3360,5012 | cost: 175.3479699982563
task: 2482,3411 | cost: 153.55298149734153
task: 1985,2522,3447,4858,5105 | cost: 848.101867504738
task: 3946,1481,1412,3252 | cost: 688.6417645037
task: 2482,3674 | cost: 229.82756000419613
task: 4852,5116,1233,4087,5080,1903,4020,1758,5029,4583,4600,3037,4359 | cost: 1350.6914270037669
task: 1641,4294,3148,5009,2643,4277,4803,961,4136,786,1648,908,4552,2866 | cost: 1755.2270800006227
task: 2743,4323,2981,3310,909,1609,169 | cost: 1844.8353590029
task: 1783,3699,88,1820,4783,1408,2618,3719,2906 | cost: 2537.870655003644
task: 1185,2639,2182,3346,4290 | cost: 943.7483039982908
task: 1443,4846,3321,3128,1009,3185,1398,4322 | cost: 1390.748835998238
task: 2242,1999,2311 | cost: 1545.602856996993
task: 1687,4389,1150 | cost: 361.24406949966215
task: 4595,4767,3852,3922,3569,1620,1515 | cost: 788.7227824976435
task: 1305,4079 | cost: 189.64178300302592
task: 2787,4458,2898,4444,9,4446,3003,3524 | cost: 1026.9815104984445
task: 4470,1821,54,3141 | cost: 240.71686349998345
task: 2017,1829,3612 | cost: 2350.899124001444
task: 1458,1508,3864,3579,1938,4697 | cost: 1211.8260089991963
task: 5011,2232,4127,3891,5032,916,2753,4984,4737,1419,2771,4233,3653 | cost: 1857.3230379988672
task: 4389,4276,1258,4734,4629,3190,3428,2303,1903,2427,473,3660,3926,4056,3619 | cost: 936.7808559982223
task: 470,1037,98,4746,4484,2310,1842,3549,1915,4577,4342,3874 | cost: 1684.5032854980673
task: 3893,1727,3689,2561,2564,1944,3665,4333,3043,4596,4475,3866,4037,3363,4063 | cost: 1577.5474425026914
task: 2319,784,4927,3171,998,994 | cost: 1119.7327185036556
task: 3820,3765,2986,3759,4200,4895 | cost: 681.9566000012856
task: 4278,1777,4726,4630,3699,2893,2851,4005 | cost: 758.3197059975646
task: 2815,4099,4572,2670,2824,4354,4667,684,993,3944,3004,194,2542,3042,3000 | cost: 781.6011260001687
task: 3623,1701,4455,2388,1979,1467 | cost: 312.5495035019412
task: 3506 | cost: 26.661149502615444
task: 1419 | cost: 10.523018998355838
task: 1629,3395,1411,3304,3493,3278,4343,3825,2018 | cost: 1527.1010470023612
task: 4726,3750 | cost: 33.07943899926613
task: 4637,950,1203 | cost: 264.7539199970197
task: 5020,1321,2645,2057,3649,2289,4207 | cost: 684.0671729987662
task: 3214,2945,2757,2080,4000,3750,3827,3172,3612,5081,4837,1234,207 | cost: 1304.6356585000467
task: 1327,3741,4851,2059,4635 | cost: 173.85267349891365
task: 3203,1216,4419,2586,3469,3249,646,1797,3492,4447,1939,2539,4820 | cost: 1004.0805254975567
task: 2377 | cost: 5.863513499207329
task: 297,2416,4082,1707 | cost: 314.2271639990213
task: 3471,53,3771 | cost: 2083.1526999972994
task: 3902,3688,4934,4030,2753,758 | cost: 309.81868100207066
task: 5057,2596,2738 | cost: 125.99221800337546
task: 3015,4410,2874 | cost: 120.10346600072808
task: 4365,4689,3909,2225,1006,908,4536,2929,2912,27,987,2060,3007,3983 | cost: 2944.6293309993052
task: 3291,3062,131 | cost: 723.6936270019214
task: 2947,4512,662,2994,691 | cost: 2167.9068279991043
task: 1870,2826,4064,3112,633,2468,4952,2687,204 | cost: 1792.7039975038497
task: 4520,1519,2745,3125,2313,4058,3309,4808,4246,4874,3749,3836,2633,1499 | cost: 2552.0794190015295
task: 3831,4922,2457,693,3539,2926,2375,3503,4472,2563 | cost: 3931.8624320003437
task: 1727,714,1405,3500,4733,1952,3764,474,939,4353,2705,4213,1514,4892,3126 | cost: 1879.5662264965358
task: 2356,3822,1265,3065,4718,1868,4474,3020,2231,3543 | cost: 828.6728079983732
task: 3964,2081,170 | cost: 86.41986899965559
task: 4898,4869,3926,2426,4770,2918,3790,4040,1695 | cost: 604.6852275030687
task: 4559,4538,4187,4834 | cost: 245.9520224983862
task: 2209,5017,4542,1798,3728,4634,3568,3408,5063,4228,2950,2767,4263,202 | cost: 1517.4951025001064
task: 3181,3476,4605,387,3668,3181,4209,4319,2399,4563,4280,4209,4809,2361 | cost: 3930.366155498632
task: 4842,2228,2671,3295,1488,3855,3623,3301,1804,4251,4407,1107,4335,4230,3568 | cost: 2157.581758998276
task: 4153,4740 | cost: 51.42228050317499
task: 2445,2366,1809 | cost: 31.080360004125396
task: 965,1416,3029,116,112,1455,935,5135,3005,4735,85,4771,4808 | cost: 3254.2732335023175
task: 2386,2859,3235,2305,2234,1797,3248,3241,1923,5064,2275,4690,3675 | cost: 1417.9561259988986
task: 4059,2332,473,3433 | cost: 304.81349950059666
task: 2260,3422,3652,2620,3641,2546 | cost: 308.23632549800095
task: 1817,490,4277,2086,2120,1453,2340,2295,3007,4959,3672,4158,4834,4231 | cost: 839.3369290024566
task: 4468,1124,3285,4207,1947,1500,4543,4277,1525,109,3486,4338,1920 | cost: 1710.5288309976459
task: 2137,1683,4784,3289,4720 | cost: 272.4780725002347
task: 1300,4801,2932,3828,2703,2918,3631,1625,3474,3203,2402,4487 | cost: 1607.475216500461
task: 1329,3770 | cost: 16.058930497820256
task: 593,3831,4751,1064 | cost: 100.18500400110497
task: 736,1506,4263,1540,4459,1520 | cost: 1362.5158520007972
task: 1601,4690,3525,4724,4596,674,4856,4734,1636 | cost: 863.0700590038032
task: 4073,3473,3298,165,2550,4467,3042,1076,4665,3617,2981,3851,2696,3109 | cost: 2073.569789998146
task: 2532,5058,4057,1650,3473,999,1471 | cost: 1362.4879840026551
task: 3188,685,1565,3646,4584,5004,2439,1447 | cost: 3303.7525999970967
task: 3521,2912,2850 | cost: 207.19734099839116
task: 4646,3631,3725,4924,2270,2004,2631,4068,1057,2155,2643,4706,5104,1539,3176 | cost: 1211.4580230045249
task: 1071,4828,4918,2114,4469,2650,3051,4882,3213,2708,3453,2930,2418,3515 | cost: 3589.462687501509
task: 1689,3088,2252,1148,3665 | cost: 232.5751565003884
task: 1520,4864,1640,3639,3717,356,1406,4563,4829 | cost: 334.88073449916556
task: 3509,1531,841,4162 | cost: 122.4727860026178
task: 2416,4829,560,2720,3006,2234,981 | cost: 1851.905561001331
task: 2870,2976,4902,3593,581 | cost: 304.94710500352085
task: 2978,1722,4590,3154,2825,1069,5081,2390,4857,1417,2516,3032 | cost: 438.9385754984687
task: 1680,1463,4924,1829,519,1685,2452 | cost: 1571.7663435025315
task: 2881,5122,637,3463,685,2805,1910,4379 | cost: 1638.0601599994407
task: 2769,4907,2715,4052,1923 | cost: 450.49653349633445
task: 3515,3891,3883,4717,2279,2450 | cost: 654.3162434973055
task: 1966,2591,1881,3451 | cost: 1834.4950399987283
task: 2024,2444,1981 | cost: 124.26415999652818
task: 2042,4292,2958,3846,3772,3294,647,4944,1923,2485,3947 | cost: 1418.6582200018165
task: 4357,4261,4560,1550,1551,535,1710 | cost: 5942.995528501342
task: 731,3110,3122,2305,1021,2542,4931,1919,4250,2548,4712,3910 | cost: 2343.786090001231
task: 1011 | cost: 377.65232950187055
task: 3982,1734,4771,1029,1726,620,3730,2294,3426 | cost: 2173.1377110008907
task: 2813,3293 | cost: 748.3855689970369
task: 8,5087,1280,537,4781,2735,1253,2053,4554,1091,4057,1884,2953,4088 | cost: 755.9494319975784
task: 1639,1567,4831,3687,3541,2345,85,5110,4936 | cost: 1396.4138840019586
task: 2205,4842,2723,4026,3669,4409,2289,4654,549,3086,2767,3478,1735,2884 | cost: 3745.9677914957865
task: 4422,992,4959,4183,3354,4345,3998,1274,3344 | cost: 484.7931964977761
task: 3100,1768,2328,2514,593,4005,4001,2675,1780,4978 | cost: 2189.222520999465
task: 4724,4902,4320,3231,3121,3779,3573,4294 | cost: 744.7851910001191
task: 4427,3506,4374,5059,680,3617,4473,4158,4896,2838,4339,592,2428,4344,3197 | cost: 2512.271651503397
task: 4414,2597 | cost: 835.4640850011492
task: 2807,2766,4142,1955,2977,3486,4917 | cost: 1266.6546014988853
task: 3639,4606,4694,3073,2384,590,3101,3394,2793,263 | cost: 266.4539430006698
task: 3896,1650,4758,2171,2970,4727,1583,5055 | cost: 862.9577409992635
task: 1808,4708,4877,1057,2504,4452,4219,4236,76,4298,3083,2667 | cost: 2510.164815499593
task: 3101,4200,1270,4306,3400,3622,2874,4549,4491,2577 | cost: 542.084396496648
task: 945 | cost: 1054.7219204963767
task: 533,4164,3581,559,4793,1637,2764,3111,2759,4841,2626,4372,1192,4071 | cost: 2236.397743999987
task: 2970,1102,1242,3915,2851,6,3658,3500,4555,4349,3320,2283,4482,2346 | cost: 1562.2651494995807
task: 277,4220,4597,3058,952 | cost: 311.6025814997556
task: 3075,71,1154,3465,1327,2961,2296,4522,1724,3945,4207,444,3745 | cost: 4390.380464505142
task: 1489,4053,2737,3188,1270,4409,4762,3138,3447,2445,3571,3506,4469,1456 | cost: 3072.193118499854
task: 2627,4549,1986,4960,2377,1551,2361,4895,2418,4799,1423,3634,3181 | cost: 4103.678984498401
task: 1755,177,4918,3422,4993,1008,3176,3240,2318,4297,3557,3924,5095,69 | cost: 1861.199626000598
task: 3449 | cost: 51.60830600289046
task: 3989,3430,2259,4777,4256,4833,4145 | cost: 398.48855400123284
task: 2791,1526,1951,2796,940,4534,1040,2595,5027,2122,2457,4574,998 | cost: 2840.053692500078
task: 4230,4816 | cost: 7.198069499281701
task: 2063,4601,1329,3230,4455,4179,3530,4222,4150,4253,4682,564,813 | cost: 1196.3020844996208
task: 3391,2152,3314,2120,4013,4321,2385,4417,968,829,1203,3994 | cost: 1303.8762160031183
task: 3283,4047,4183 | cost: 250.9942740034603
task: 3463,2417,3004 | cost: 998.1405440012168
task: 4278,4058,1364,2803,3737,1552,4345,5123,2580 | cost: 1698.1435824964137
task: 4917,1820,3818,954,1901,1215,3618,2171,2742 | cost: 1681.2441465044685
task: 2910,4087,1784,3595,1145,2838 | cost: 1051.5159735005
task: 4953,2097,2814 | cost: 33.22411499902955
task: 4374 | cost: 79.94787699863082
task: 5023,2249,2114,2870,282,402,4832 | cost: 618.3767409966094
task: 1587,1067,3625,2388,953,3578,3384,3683,2451,3386,2945 | cost: 1450.7568740009447
task: 2944,4920 | cost: 187.41722250342718
task: 4317,4299,880 | cost: 664.7969760015258
task: 2221,2001,4215 | cost: 823.9977115008514
task: 2202,4635,635,968,1253,4402,4001,3535,3458,4026,3390,4202,4433,2867 | cost: 1161.5746100032993
task: 4071,101,4016 | cost: 59.85069849702995
task: 1881,1799,4875 | cost: 170.3125159983756
task: 3406,4257,4314,3846,1924 | cost: 183.24928099900717
task: 3642,4481,768,4943,4174,3191,2698,4983,4132,3104,4884,4173,4814,4793,4609 | cost: 2367.7347765005834
task: 49,3782,1804,3506,3440,1728,2232,4607,4217,982,3119,3262,5125,1533,2602 | cost: 8053.3525825012475
task: 1121,2323,2636,3554,821,2946,4192 | cost: 469.337998998526
task: 1236,3109 | cost: 139.5436860002519
task: 5059,2513,3535,2313,2151,3657,4017,4783,1967,1440,4417,4467,4654,591 | cost: 1276.7333094961941
task: 1111,3522,653,2683,3945,4080 | cost: 132.4830634985119
task: 4953,1582,4470 | cost: 248.28493000313756
task: 1830,3660,5115,4398,1132,3085 | cost: 316.3863845002197
task: 3666,3535,3346,2275,3167,3693,2626,4353,4400 | cost: 1198.5555480023322
task: 4297 | cost: 119.43376150156837
task: 3545,1209,4787,2682,3474,3387,4489,3957,1057,3706,3747 | cost: 802.6814619988727
task: 3518,1242,2906,1429,4352,3744,1609,4744,1004,4116,4964,4510,4135,1881 | cost: 1960.5121904969565
task: 3116 | cost: 116.73896150023211
task: 3163,3070,948,4690,2292,3344,4045,75,3512,4881,4378,5037 | cost: 2087.0830144995125
task: 3562,2270,3042,4258,2614,4843,2986 | cost: 150.2671640009794
task: 708 | cost: 3659.4556470008683
task: 1498,3187,3276,4436,3802,1341,4498,2028,4883 | cost: 2810.0073889982013
task: 4843,3955,880,1948,3993,201,2398,4155,5018,4386,3232 | cost: 2678.6365395018947
task: 3852 | cost: 496.7683784998371
task: 2147,3906 | cost: 17.036483503034106
task: 2029,2885,288,4662,5006,5014 | cost: 728.2218264990661
task: 3552,1246,3971,4565,1165,3871,2981,3069 | cost: 771.7173605014978
task: 3974 | cost: 4.029897500004154
task: 4309,105,137,1917,2924,2614,2683,1858,1626 | cost: 1755.8073200016224
task: 4984 | cost: 112.99603899897193
task: 5061,3828,4746,4138,538,937,3032,3221,2708,2080 | cost: 573.3963000020594
task: 3796,2975,4977,4375,4604,1763,2893,3401 | cost: 708.193949998531
task: 2645,4009,2779,3144,3404 | cost: 499.76472050184384
task: 3383,3183,3808,1911,4370,3914,3387,4259,4713,1037,3459,4978 | cost: 2247.3760249959014
task: 1892,4770,4779,3935,3190,3386,4429,4454,4801,208,3843 | cost: 1175.1991480014112
task: 4895,2366,4796,3027,4644,4244,965,2616,2979,1421,3935,729,1642,1699 | cost: 781.2082989985356
task: 4233,2416,4585,192,4904 | cost: 1408.1419184985862
task: 4676,1860,4359,3962,1850,2819,1619,1914,1930,4074,4615,2397,2099,2271,4600 | cost: 1706.64476049933
task: 2138,3027,5036,4224,579,1538,1867,4426,2278,1762,1813,4491,3973,4221 | cost: 1167.1161344966094
task: 3295,3616,4849,4253,2975,4250,1568,3356,3037,1712,2486,3475,4430 | cost: 2925.593261996255
task: 1484 | cost: 455.73985450027976
task: 4486,3855,1480 | cost: 629.1859039993142
task: 2291,4413,3750,3924,3364 | cost: 248.02321800234495
task: 1415,2719,4195,2351,2204,4765,2584,4901,2905,118,2630 | cost: 2516.844460500579
task: 4162,4561,3855,3330,2854,3161,3121,2053,1389,2437,3904,4729 | cost: 3444.7071829999913
task: 1044,1901,2273 | cost: 1145.7898634980666
task: 3626,2741,109,1921,3487,149,4391,2347,4512,2496,1522,2771,2007,2636 | cost: 3246.917199998279
task: 3331,4960,5029,1870,2444,1231,865,5073,3646,3641,4540 | cost: 1012.4605194978358
task: 1107,3423,4145,3102,1663,3457,1856,5074,2102,1818,5012,3909 | cost: 1214.7197360027349
task: 1619,1105,2619,3057,4170,2805,2875,2360,2738,2582,4191,1925,2805,1243 | cost: 1555.2106409995758
task: 4015,2394,1058,1126,4276,578,1587,3432,4508,2511 | cost: 1262.7873650017136
task: 1721,4517,4938,199,1606,3484,3343,1106,2682,2913 | cost: 1470.376422497793
task: 1865,4196,4380,4383,1024,2269,2902,474,4133,3328,2050 | cost: 1481.7432070012728
task: 4110,4320,911,2836,4394,2057,4254,761,4167 | cost: 2114.6591050019197
task: 4321,3350,995,1576,2359,3831,4803 | cost: 2186.4777895025327
task: 444,1956,3779,3078,2262,2513,3066,3790,1805,4153,2576 | cost: 1011.5694574997178
task: 3211,4670,1799,1084,2886,3173,1405 | cost: 460.5726004992903
task: 1700,4926,4251,4073,5090,2067,3667,3921 | cost: 381.7825799997081
task: 981,2488,3534,4608,2184,2335,4460,2778 | cost: 1674.0325114988082
task: 168,1914,1935,1697,763 | cost: 225.20530849942588
task: 1436,3243,3339,3245,2014,3725,1654,130,1784,3449,960,1876,5044 | cost: 2026.8883149983594
task: 175,4449,559,1296,4932,3864,3770,1879,647,868,2134 | cost: 1498.2939929977874
task: 521,12,5068,4235,3526,4117,4173,1305,3059,2391,3532,4192,3508,666,2600 | cost: 4924.785492003139
task: 757,3795,4174,3238,1939,2379,4044,2255,3178,141,1999 | cost: 1433.1570044960245
task: 150,3322,3920,3919,4233,3429,2670,4829,2709,663,4629,1497,4541,67,2565 | cost: 2100.0150539985043
task: 3708,3905,3001,5105,4115,1216 | cost: 632.7245714965102
task: 116,3534,295,4451,3153 | cost: 556.4961220006808
task: 2991,1839,3310,3176,3353,2652,3244,1224,4949,1605,1848,3475,3683,3381,4361 | cost: 2792.2139870024694
task: 4367,3958,2268,196,2943,578,4062,3866,2353,4751,1000,1306,2154,4770 | cost: 601.0650580028596
task: 2487,1061,1635,3345,3023,1123,1541,2966,3087 | cost: 360.9856339971884
task: 1580,2345,3534,3910,1443,3075,3736,2932,2309,4709,993,1844,4479 | cost: 1710.2672250039177
task: 3568,4475,4855 | cost: 126.89085599777172
task: 4163,2438,3222,2647,3261,2667,2430,4889,2058,4798,4686,2109,1129 | cost: 2291.2922779978544
task: 1319,3726,4292,2657,2697,150,2712 | cost: 2457.716666496708
task: 1372,672,2701,3763,2764,4496,3057,2633,2620 | cost: 901.3034599993262
task: 942,924 | cost: 1107.569499501551
task: 2636,1795,4372,2424,4889,3952,4440,1429,308 | cost: 3473.129626498121
task: 4976,3193,3178,4017,3614,3989,1821,4202,4732,2561,1493,2334,4051 | cost: 1136.2821064976742
task: 3662,2436,3984,2645,604,4399,4895,1419,3738 | cost: 2203.2506844989257
