task: 2178,2787 | cost: 32.4196390000111
task: 4610,2096,3617,1570,2365,2544,717,2598 | cost: 321.41186299998026
task: 1426,2512,1689,2428 | cost: 315.85029749999194
task: 1898,3975,2179,4509,3948,3593,4579,3897,1327,1823 | cost: 567.8402470000492
task: 446,3314 | cost: 202.29108950002228
task: 2880 | cost: 16.726901499964697
task: 1848,1822,3776,2851,3827,751,1904,1431,2415,3014,2098,4276,1565 | cost: 1477.143556499982
task: 1746,4400,3354,2817,3356,1369,190,5059,936,4374,3772,2034,3282,1512 | cost: 1491.7976524998267
task: 1940,2103,1438,2992,3516,4070,4594,3945,1625,2780 | cost: 541.3576459999376
task: 3133,3219,5050,4368,2392,4278,2776,2055,669,119,2657,1547,3906 | cost: 1324.9772005001432
task: 41,2759,4970,3422,2065 | cost: 807.854068999859
task: 3990,3892,3684,4884,3311,3569,2808,1567,4153,3350,397,4262,4687 | cost: 601.749467500099
task: 4886,4869,3113,3073,3565,5131,3584,4206,1771,2357,1085,148,2690,1964 | cost: 1066.8432155000573
task: 3016,1861 | cost: 349.1099645000304
task: 4691 | cost: 1.372337000020707
task: 4613,3730,5089,2734,1553,2453,4169,653,2639,1320,893,3716 | cost: 916.6920044999642
task: 4875,3139,2606,2755,4312,992,1798,4717,2735,4998,985,1489,594,3062 | cost: 2698.6901335000084
task: 434,2165,1646 | cost: 59.30790150011944
task: 4931,2879,5085,3653,5029,130,2933,1200,584,5034,3284,3008,3872,3657,4143 | cost: 984.1612855000221
task: 4969,1700 | cost: 360.7721109999602
task: 1507,2124,987 | cost: 167.14048400001502
task: 3835,5083,1077 | cost: 12.278725499868415
task: 2400,3105,1421,2364,5087,2764,2263,4809,856,3354 | cost: 1342.049424000038
task: 4224,2088,4386,2629,3977,2786,1432,3639,1926,3179,1779 | cost: 643.4714504999874
task: 3712 | cost: 36.62069649988098
task: 4863,4450,4858,3778,2672,1232,5129,2490,3548,4281,5033,5063 | cost: 438.65025150000747
task: 1605 | cost: 304.34878399989884
task: 1177,2757,2485 | cost: 742.674801000021
task: 4088,2942,2608,2879 | cost: 113.2854079999106
task: 1336,4257,1605,5066,1395 | cost: 531.9192729999713
task: 2414,92,2431,2375,1946,1614,4492,2810,4380,3222,3923,3782 | cost: 1256.4873630000193
task: 765,4804,3680,4585 | cost: 828.4489604999408
task: 3745,3303,4361,4106,4316 | cost: 303.0701070000532
task: 1538,10,2637,2747,2470,4611,3556,561,1414,4043,4717,3764 | cost: 655.6887710000865
task: 4424 | cost: 3.215494999949442
task: 2768,4658,3779,966,1689,2132 | cost: 87.00115950000509
task: 3709,1450,4047,513,1900,2484,3488,5080,2589,1796,1533 | cost: 944.3532334998963
task: 2129,1461,3935,3720,2622,5089,3271,2268,4975,4643,3455,1937,3168,3247 | cost: 1098.7658210001428
task: 4574,3553,3762,479,1765,1319,3717,1447,4665,3857,4527,886,4496 | cost: 1391.1054409999224
task: 1866,195,1392,1850,3238,1240 | cost: 488.55796700001974
task: 2568,4236,3618,4273,4076,3103,3590,4638,4330,4872,1005,4227 | cost: 772.4519895000412
task: 5073,3743,4060,215,5056,3081,5077,3540,3741,4056 | cost: 444.38152250006624
task: 2263,1024,4399,3782,163 | cost: 361.9603825000013
task: 4486,1750,5015,2775,4736,3548,3612,2072,3713,2814,1760,3307,4527 | cost: 1442.3023655000407
task: 3377,3083 | cost: 10.453525000002628
task: 2838,4877,2748,185,2740,2501,3467,4552,5068,5098,2716,173 | cost: 1220.8750889999465
task: 845 | cost: 24.910242000032667
task: 3709,146,1410,3894,4978,2870,1052,4510,3338,1964,97,5046,2056 | cost: 869.3599655000526
task: 3549,2655,1864,2895,4250,1981,2727,1847,3009,1258 | cost: 384.5465240000294
task: 1296,497,4678,4374,3434,3173,3715,184,1325,3270,1043,1493,3834,1881 | cost: 1517.0955325000932
task: 3730,1510,181,4767,3140,109,1191,4460,1452,4787,5015,3278,4279,112,115 | cost: 1414.8569384999519
task: 2756,3285,3637,2270,4650,4121 | cost: 191.98191449993374
task: 4573,201,2277,3392,4995,2746,2723,4543,4267,5098,1563 | cost: 653.041731500025
task: 4204 | cost: 30.63476600004833
task: 4915,1070,3085,2478,1705,3149,4629,1906,2573,3611,2466 | cost: 442.2425095001472
task: 2905,4041,326,2873,4793,3122 | cost: 550.386924999998
task: 2705,1875,2821,1108,4927,4258,4214,3751,4551,1884 | cost: 242.920091999963
task: 2125,4271,2728,1742,2052,4522,1016,3475,1453,3928,3761,1172,3142,4630,5039 | cost: 1296.70263349999
task: 706 | cost: 1050.9213660000114
task: 1585,3289,760,1118,4754,2594 | cost: 443.3106650000127
task: 2485,1066 | cost: 192.81986000009965
task: 1544,1347 | cost: 951.7389249999724
task: 3587,2280,4153,3200,4906,1551,3776,1156,3654,3878,3913,4831 | cost: 1092.5122014999715
task: 2554,4413,2122 | cost: 195.07175149999512
task: 3853,4222,3385,3430,3491,2472 | cost: 166.953876999969
task: 3501,3196,151,1620,2857,3506,4132 | cost: 1273.1239829998913
task: 573,4161,1891,3149,1987,555,1558,3383,4901,2807,3067,4503,2241 | cost: 1682.4385065000342
task: 97,3098,2623,3052,4477,1568,3557,4474,821,147,1571,3288,3370,2068 | cost: 2096.8882509999958
task: 3553,4858,97,4082,3407,1539,3751,2155,2140,2909,2777 | cost: 1027.7594199999385
task: 674,4079,4504,5001,1844,4147,3630,2451,1840 | cost: 879.8736454998561
task: 1708,4838,4372,4600,2012 | cost: 114.00319949996174
task: 258,2738,4492,1955,109 | cost: 866.616932500051
task: 2429,4885,74,3540,4384,1350,1457,2692,3987,4547,1725 | cost: 853.7530580000521
task: 3995,5014,750,2579,1211,2670,4895,3578,5066,3504 | cost: 433.9210829999729
task: 4545,3963,1426,4948,4493,143,4835,4234,1934,3343,2784 | cost: 370.51777350006887
task: 1008,261,1774,4801 | cost: 512.4720790000765
task: 4733,2336,3784,2040,3347,4256,4485,4083,2344,1025,2516 | cost: 414.57587549996333
task: 4783,3578,3279,2718,4818,4930,1231,4844,3585,2781,3188,2471,3016 | cost: 546.4020695000045
task: 4091,2800,2697,1409,4924,2781,2731,3490,444,1092,3329,2840,3206,402 | cost: 1223.7655874999973
task: 2468,584,660,3045,5116,3371,1570,1543,1917,3739,4545,5093,4356,1892 | cost: 1703.6509334999437
task: 5077,2392,2784,4117,2185,2170,3815,4650,4425,4593,675,2864 | cost: 698.3125849999396
task: 3072,2765,3800,3542,4614,3780,1360 | cost: 285.4157550000309
task: 4862,2680,3912,3573,778,3346,2560,3522,3485,978 | cost: 700.8954945000596
task: 1061,5059,3251 | cost: 51.57548499994391
task: 659,3520,4841,4297,829,3747,951,4832,1050,5052,1438,2688 | cost: 498.60558649993436
task: 3415,2055,2448,1591,2961,3020,4955,4408,2412,3680,3755,104 | cost: 1190.8301670000583
task: 2855,1113,4368,2305,243,1782,1717 | cost: 1456.0662235001018
task: 1294,5130,4304,4756,2693,1407,92,4748,4068,1235,4180,2567,4462,4841,3808 | cost: 970.4315710000628
task: 1582,4661,5083,4404,4758,4733,3778,2861,2884,3250,3208,3101 | cost: 430.432943000028
task: 4824,1335,1040,156 | cost: 521.190896500002
task: 3732,2485,5068,5073,2122,3596,4633,2708,3520,2484,4013,3338 | cost: 628.8729225000225
task: 3537,3547,2659,957,3154,4789,4118,3566,3181,2705,4780,1232,2185 | cost: 1723.7943849999056
task: 4049,5024,4561,518,1426,2003,2001,1125,2621,190,1492,4836,4145 | cost: 685.8038139998825
task: 191,4345,2921,1316,2498,2834,3001 | cost: 400.0162465000585
task: 4995,3018,782,3683 | cost: 125.88056549998328
task: 117,95,4436 | cost: 1598.1827014999226
task: 2209,2041,2807,2174,1668,3279 | cost: 258.69250050004666
task: 2751,4673,1421,4712,2844,2807,2312 | cost: 273.32763700007945
task: 4671,3225,1989,1370,3905,3806,1725 | cost: 136.41259550001905
task: 4007,1792,3602,3176,3668,4780,3111,5019,1436,3961,2586,2227,3121,4954 | cost: 626.7590174999214
task: 4056,1296,4045,2859,3323,3695,4741,2936,2440 | cost: 222.47337299995706
task: 1940,4185 | cost: 31.168659499940077
task: 1651,2374,1957,5042,941,2782,5109,2636,3877,1050,4282,3324 | cost: 938.2100085000502
task: 3239,3589,2508 | cost: 83.31457349993343
task: 4910,1224,4034,4259,4441,5082,3868,4082,3626,1764,901,1051,3434 | cost: 919.1983775000381
task: 4978,4095,1186,2232,4792,3831,118 | cost: 482.92190450001726
task: 977,3930,2224,2531,732,3761,1642,3160,2230,1335,3603,5101 | cost: 521.3059664999946
task: 2428,4540,4263,3640,1233,2704,4039,2815,167,945,2296 | cost: 1382.6488124999514
task: 1808,4239,3992,37,3299,2843,2874,1836,3434,4915,1711,4248,924 | cost: 815.1149924998435
task: 479,5014,3066,5091,888,978,3235,4674,3571,1518 | cost: 870.9648405000507
task: 2255,2809,999,2666,1815,2428,4696,4781,1712,3494 | cost: 834.1233765000879
task: 4948,3660,2119,2683,3857,2767,4229,920,5071,2858,4797,995,5113,2937,4557 | cost: 750.1362594999819
task: 1779,3284,1023,2793,4170,4608,3972,3328,3679,2293,4353,4149 | cost: 952.6286649999065
task: 3091,3838,723,3611,4752,3413,4484,2973 | cost: 1132.59405600013
task: 1999,4251,4974,4076,1978,1785 | cost: 821.2345410000808
task: 1517,1333,2025,644,3428,4187,932 | cost: 611.5961205000531
task: 170 | cost: 21.885852999957933
task: 4076,1125 | cost: 9.07447249994675
task: 4013,1835,1571,2311,3175,3230,1731,2814,4319,4756,4544,1972,4277,1196 | cost: 885.6988740000133
task: 4550 | cost: 10.079932000053304
task: 2078,3736,1161,1394,3497,3670 | cost: 856.4411400000154
task: 4179,4722,3586,1568,3108,3108,5078,586,1237,4911,3772,3577,3937,1816 | cost: 836.8761379999796
task: 4745,85,4598,4865,1934,4322,924,3508,1692,4493 | cost: 508.64321599988216
task: 3819,4104,3251,2538,2814,3321,2879,4621,1902,3536,4168,4227,4177,3810 | cost: 312.45761949992357
task: 4355,2794,3212 | cost: 127.42285299998457
task: 3372,3197,2181,4207,4836,4489,979,4625,5040 | cost: 247.58251850005308
task: 4820,3831,4180,1673,2670,4734,4733,2518,2509,98,2966,4179,4677 | cost: 469.51611800011506
task: 4257,3542,2850 | cost: 94.26584450011433
task: 1450,2670,112,4321,2228,3494,1848,5001,1183,3777,558 | cost: 653.5325945000068
task: 3867,2109,4177,4962,1268,3363,2770,4266,1776,2855,3224,4985,3616 | cost: 630.2095120000786
task: 3355,3650,2847,2720,1413,2861,3687,4380,4196,3436,1030,643,598,3395,3745 | cost: 941.7514945000676
task: 4055,4204,2528,2414,2367,5098,1364,2677,2729 | cost: 430.2159799999572
task: 3547,902,3182,256,1705 | cost: 151.22371550000935
task: 3906 | cost: 4.206285000009302
task: 4743,3512,3825,1237,3987,3966 | cost: 341.26612100010334
task: 3173,3957,878,885,4519,5118,1042,2554,4912,1514,3398,3424,4313 | cost: 1695.5588119999447
task: 4891,4690,5099,3649,4551,395,3014 | cost: 237.80231099999583
task: 862,1742,4080,4874,141,4750,717,3272,2905,85,3524,4389,4486,2630,3602 | cost: 1479.507165500081
task: 575,1837,3843,3496,1838,2510,4708,3462,1539,761,2790,4829,2176 | cost: 1878.6039240000036
task: 3415,4946,3771,2934,342,3796,4091 | cost: 282.51050450001003
task: 3344,733,4520,3629,1767,567,3181,4621,3198,3198 | cost: 481.7362464999633
task: 740,3471 | cost: 226.37510149991158
task: 3530,2763,4777,3240,3322,2755,2590,4178,4104,2712,4092,1879,3152,3637,1394 | cost: 635.2466014999436
task: 2291,2983,4681,3270,4770,4712,4663,4082,3112,1198,147,3608 | cost: 550.5895874998714
task: 2257,3860,4683,3822,3975,2829,3983,3226 | cost: 427.9756160000261
task: 3651,3835,4567,2396,1273,1373,133,5073,3065,1457,3511,3276,2520,1610,2344 | cost: 1750.5893264999486
task: 4971,4017,5014,3977,3385,1928,3647,2382,670,2404,4837,3752,2687,1255,3050 | cost: 986.4891200001011
task: 3837,1669 | cost: 98.87053499994636
task: 1440,1807,1523,4258,2267 | cost: 43.88296649995027
task: 1994 | cost: 66.79284100005134
task: 3248,2618,4236,4335,3922,2274,1363,3678,2365,3702,4104,1540,4455,2019 | cost: 436.25814800009266
task: 3870,2393,3390 | cost: 26.934171999982937
task: 1929,175,4829,3572,3996 | cost: 66.62232300004689
task: 731,4424,855,1790,3521,3613,3354 | cost: 1181.8345474999887
task: 3792,3282,4617,4236,4429,4532,4284,2074,4501,4114,3593 | cost: 424.3637155000215
task: 2277,3177,5040,2474,4137,3991,5069,3411,3834,5110,2429 | cost: 855.8475130000716
task: 3779,3721,1942,4100,3726 | cost: 54.471034000016516
task: 3377,2333,1776,3415,3625,3772,1300,1246,4686,4553,2396,5131,1552 | cost: 1022.3184904999698
task: 3678,5111,3950,3072,3413,3253,5070,4087,4124,1376,607,3658,3806 | cost: 1011.4628225002207
task: 2047,4907,1446,4364,4549,2924,3124,3427 | cost: 899.4004594999296
task: 718,4389,2070,3945,3049 | cost: 481.58179749998453
task: 2597,3459,3477,1580,3283,5068,1784 | cost: 1872.7425340000536
task: 2116,3001,2610,4106,1776,3830,2489,4313,924,3841,154,2914,2708 | cost: 1062.4155880000217
task: 3252,393 | cost: 41.23767899977793
task: 4168,3847,5094,496,2038,1808 | cost: 161.58667400031845
task: 466,4672,2245,5061 | cost: 115.67710099984652
task: 4411,4607 | cost: 37.24502699992627
task: 340,3470,2332,862,3334,4551 | cost: 212.3493750000307
task: 3033,1440,3697,4793,4402,4248,2020,2703,4995,2605,4973,1772,3261,2352 | cost: 1632.0546669999203
task: 4408,1648,3203,3535,4538,2607,1608,2295,4165,4477,3618,575,2009 | cost: 1106.3074574999519
task: 1807,761,464,2665 | cost: 52.83484699998553
task: 1746,541 | cost: 32.176149499946405
task: 3952,956,2860 | cost: 824.3894474999252
task: 2787,2695,2776,3229,4203,4055,1196,95,4928,1882,3273,597,1543,4119,2759 | cost: 1305.5802875001064
task: 3256,4620,4822,4257,2939,4257 | cost: 468.2058205000885
task: 2042,4589,4551 | cost: 44.20174300025792
task: 2322,4986,3485,1918,110,2555,2424,2562,2009,2954 | cost: 996.5219295002044
task: 1857,3259 | cost: 291.1361950002629
task: 3234,1051,3301,1069,1470,4965,3503,3137,1881,1062 | cost: 667.7912884999841
task: 1702,4774,2413 | cost: 405.1079304999803
task: 3491,2207,1064 | cost: 105.80857850004577
task: 4883,3799,968,939,1094,2364,1164,3176 | cost: 778.6445159999857
task: 4432,3647,12 | cost: 626.6716400000405
task: 3562,2158,3176,4711,4223,3193 | cost: 225.79481749994557
task: 5114,692 | cost: 1104.4772380000722
task: 4544,3847,1657,3508 | cost: 218.9139895003791
task: 568,4017,3777,4493,2461,327,3946,4088,215,4683 | cost: 653.0986005000159
task: 4192,3315,2476,1487,4094 | cost: 249.97024050003347
task: 2875,4625,2225,1196 | cost: 73.84987749992433
task: 5082,3319,2781,3626,4605,3359,5048,4290,3359,2241,2734,4609,2719,3292 | cost: 1815.1727265001227
task: 146,376,3230,4970,3158,1819,2950 | cost: 568.8974560000588
task: 5076,4463,2370,1917,3644,3535,51,4212,754,4711,2578 | cost: 998.3869799998502
task: 4153,1442,3320 | cost: 43.05875049999486
task: 997,5001 | cost: 203.3560039999429
task: 4003,2761,2403,3043,2530,992,3352,2300,4984,4083,2955,2999 | cost: 678.000308000037
task: 3256,4706,516,2552,4009,3267,2976,2835,4460,3744,1521,4599,4366 | cost: 1515.0155764999909
task: 3882,4031,1748,556 | cost: 179.18444199995065
task: 5110,3308,4910 | cost: 65.59077649967548
task: 4222,3279,2170,514,4006,5061,4792,2317 | cost: 393.4952600000088
task: 2631,3276,1254,4352,2225,1755,3824,2875 | cost: 1472.6935470000626
task: 3434,1337,4335,3199,2926,2137,3792,4099,4828,2878 | cost: 527.7122249999593
task: 4591,3724,5063,3442,4589,655,3494,2367 | cost: 367.04584300014176
task: 2708,2840,3628,4945,2230,3659,729,1234,3603,1819,5041,2939 | cost: 391.9615410000006
task: 1602,3688,852,3486 | cost: 520.2541415001178
task: 1885,4707,3968,3211,805 | cost: 227.73271200003364
task: 3596,1109,1516,2453,1812,1335 | cost: 232.68361500004175
task: 3198,173,1208,97,2982,3932,4617,2587,1971,3270 | cost: 875.5197385000884
task: 5093,2828,4990,1780,2734,1896,3125,2422,4175 | cost: 952.973096499818
task: 3110,5090,2699,3068,648,668,931,2896,3869 | cost: 655.6612019999193
task: 4699,4851,2845,2178,2367,1409,2935,4713,4405,3483,4366,4294,4185 | cost: 854.8319305002678
task: 4195,2893,3744,2192,88,5020,1466,4647,3930 | cost: 1326.0926325001492
task: 578,3975,4085,1647,4412,4092,3279,2817,681,1586,4907,1446,3240,1406 | cost: 633.4828094998102
task: 1962,4187,2699,2134,199,3856,2311,4623,5067,2200,1877,3767,4922 | cost: 379.67022599968914
task: 2317,810,2696,4172,3943,4126,3710 | cost: 732.5376245000825
task: 3021,516,927,2396,3117,1450,3652,3210,3639,5055,845,5003 | cost: 921.7495955001596
task: 2735,2673 | cost: 31.703402499942968
task: 3487,4839,1918,3776,4663,4500,695,2175,4607,670,3012,5003,185,5054,3844 | cost: 2271.101774500039
task: 4660,4298,3626,2477,3753,2806,3859 | cost: 266.0113360000196
task: 1304,1875,5092,3930,3005,1990,3557 | cost: 596.2427604999903
task: 3802,3572,1489,5020,4978,645,4863,4813,2485,2591,1163,4886,3978 | cost: 1126.5440245003902
task: 2542,1641,4463,2490,4839,999 | cost: 209.08507950025523
task: 4647,3886,1268,886,4469,1607,2565,4220,593,2835 | cost: 762.469904999989
task: 3877,2958,1818,3092,4425,1703,1454,1795,2562,4735,5066,4066 | cost: 591.1031919999914
task: 235 | cost: 137.5089079999725
task: 1783,3205,665,3454,3580,1815,5118,642,1392,381,2375,4783 | cost: 758.4412845001225
task: 293,1246,559,1828 | cost: 108.43874700003653
task: 2497,1876,3789 | cost: 211.06654100003652
task: 1877,4639,1579,4377,4438,376,4457,3957 | cost: 931.9318360001034
task: 2039,5105,4428,4284,1577,3345,1822,3950,3964,2431,3300,3067 | cost: 724.4036540000707
task: 110,1162,3887,3055,3858,3696,5097,5045 | cost: 263.9318869998988
task: 5019,1760,2766,1772,1626,893,4918 | cost: 612.7707375001137
task: 4199,1875,862 | cost: 128.6998970001605
task: 3338,3606,4554,204,3589,2687,3294,3298,3280,2916 | cost: 557.085860500365
task: 3768,3604,3555,3695,3230,4031,1541,2798,4955,4054,1846,4644,3538,4477,2301 | cost: 885.0907995001762
task: 4475,2854,480,2582,2654,1838,2223,4009,2441,1499,3477,1441,3492,2576,1812 | cost: 1528.3843179997803
task: 2782,2692,2262,2097,402 | cost: 95.61498350012698
task: 4664,2487,1955,3559,4762,958,1985,4576,2497,2740 | cost: 338.4501334999186
task: 2061,2470,4098 | cost: 37.50278949996755
task: 3710,3872,1407,253 | cost: 495.3860939999686
task: 1318,580,3663,2921,4105,3453,3480,3511,1314,4009,1721,3129,841 | cost: 726.9781825000337
task: 2555,4402,3886,214,2712,4447,2231,2781,968,4454,2345,3181 | cost: 450.6916165000803
task: 3157,3556 | cost: 119.89160949997313
task: 4901,4693,3296,2794,2694,2620,2010,3098,1394,3289,2506,649,3165,3828 | cost: 1204.0925895000782
task: 5075,2575,4851,2999,2807,2468,2679,571,3713,963,2061,637,1677,2378,3984 | cost: 727.721185999826
task: 2394 | cost: 3.888736499902734
task: 3975,2824,1793,4484,2191,1570,2119,2891,4766,4119,4297,4391,989,94 | cost: 1123.2566604999192
task: 2840,2561,2966 | cost: 159.60365599994475
task: 4845,2549,3697,4540,220,3566,5096,3282,670 | cost: 184.29108299983454
task: 3305,3876,2949,3563,2607,2541,4967,2273,1640,4292 | cost: 1104.9120904999654
task: 4509 | cost: 6.316887499906443
task: 2740,3341,2242 | cost: 862.3417799999515
task: 4691,4936,2683,342,3048,2789,2762,3188 | cost: 290.5670820000523
task: 3813 | cost: 40.61420549987815
task: 3471 | cost: 130.6194714998128
task: 2895,3189,1216,513,4664,1447,2344,5091,3706,4435,4863,2278,3413,1891 | cost: 533.2980419998421
task: 4411,1504 | cost: 43.73882700019749
task: 3835,3920,1660,4619,1743 | cost: 624.5901294996656
task: 3762,3316,245 | cost: 84.39780949993292
task: 1826,2751 | cost: 391.244556500169
task: 4722,4708,3131,715,5098,4859,183 | cost: 908.6399875000097
task: 5119,2405,4452,1776,1042,199,4624,3940,2305,4866,3780,3403,1900 | cost: 1481.1857709999003
task: 3489,651,2610,2243,3083,3043,2924,1633,3675,3358,1511,3904,4256,4090 | cost: 853.3670649999294
task: 4167,4145,4387,4734,4877,998,4969,3683,564,4236,4439,4046,4900,3347,3747 | cost: 972.93794050006
task: 4297,3551,1264,4065,256,3340,1344 | cost: 366.5376690000812
task: 997,4298,2176,2327,3104,3370,1040,3047,1618 | cost: 1554.0151574998617
task: 2319,2854,2777,5015,2276,4858,4901,3240,3838,4414,1917,2630,1026,59,2804 | cost: 2247.0993155000087
task: 1417,2509,1197,3731 | cost: 121.97202250013106
task: 2607,2897,1880,4781,2469,1206,4044 | cost: 745.5262665000646
task: 989,1949,3605,637,3525,2911,3601,5084,4000,281,4409,4176,4763,1779 | cost: 1218.7992365002174
task: 1287,4415,3881,3734,1587,3842,584,594,5117,3798,3108,962,4421 | cost: 879.1883599999437
task: 1742,3664,1904 | cost: 268.4502865001832
task: 4815,674,2002,3581,500,4694 | cost: 639.8632364998775
task: 1278,1487,2270,5075,4726,3282,4624,1754,4385,3897 | cost: 561.686853999845
